#,"Campaña o aviso institucional","Clasificación del servicio","Categoría del servicio","Subcategoría del servicio",Unidad,"Sujeto obligado contratante","Partida del contratante","Sujeto obligado solicitante","Partida del solicitante","Área administrativa encargada de solicitar el servicio","Descripción del servicio o producto adquirido",Cantidad,"Precio unitario con I.V.A. incluido","Fecha de validación","Área responsable de la información",Año,"Fecha de actualización",Nota,Estatus
1,"FICH FICUU 2018","Servicios de difusión en medios de comunicación",Radio,"Radiodifusoras locales",Spot,Chihuahua,"3600 - 361 - 36102 - Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",Chihuahua,,,"Publicidad en radio via spots de avisos y anuncios oficiales dentro de programa contraste, durante octubre 2018, campañas, FICUU FICH 2018 (30seg), plan municipal de desarrollo (30seg) menciones de alertas climaticas (20seg). ",1.00,"$ 72,499.36",,,,,,Activo
