#,"Campaña o aviso institucional","Clasificación del servicio","Categoría del servicio","Subcategoría del servicio",Unidad,"Sujeto obligado contratante","Partida del contratante","Sujeto obligado solicitante","Partida del solicitante","Área administrativa encargada de solicitar el servicio","Descripción del servicio o producto adquirido",Cantidad,"Precio unitario con I.V.A. incluido","Fecha de validación","Área responsable de la información",Año,"Fecha de actualización",Nota,Estatus
1," DESC DEL PREDIAL ","Servicios de difusión en medios de comunicación","Medios impresos",Revistas,Plana,Chihuahua,"3600 - 362 - 36202 - Difusión por radio, televisión y otros medios de mensajes comerciales para promover la venta de bienes o servicios",Chihuahua,,,"Contraportada interior publicidad en prensa impresa por via inserciones en la revista ""ser empresario"" durante noviembre 2018; descuento del predial, noviembre, 1 plana full color de camaras de DSPM.",1.00,"$ 174,099.99",,,,,,Activo
