#,"Campaña o aviso institucional","Clasificación del servicio","Categoría del servicio","Subcategoría del servicio",Unidad,"Sujeto obligado contratante","Partida del contratante","Sujeto obligado solicitante","Partida del solicitante","Área administrativa encargada de solicitar el servicio","Descripción del servicio o producto adquirido",Cantidad,"Precio unitario con I.V.A. incluido","Fecha de validación","Área responsable de la información",Año,"Fecha de actualización",Nota,Estatus
1,"FICH FICUU 2018","Servicios de difusión en medios de comunicación",Radio,"Radiodifusoras locales",Spot,Chihuahua,"3600 - 361 - 36102 - Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",Chihuahua,,"Unidad administrativa de comunicación social","Publicidad en radio via spot avisos oficiales dentro del programa NN nuestras noticias durante octubre 2018; menciones. FICUU-FINCH 2018 30(SEG) PLAN MUNICIPAL DE DESARROLLO (30 SEG) ALERTAS CLIMATICAS (20 SEG). ",1.00,"$ 94,612.89",24.09.2020,"Unidad administrativa de comunicación social",,24.09.2020,,Activo
