#,"Campaña o aviso institucional","Clasificación del servicio","Categoría del servicio","Subcategoría del servicio",Unidad,"Sujeto obligado contratante","Partida del contratante","Sujeto obligado solicitante","Partida del solicitante","Área administrativa encargada de solicitar el servicio","Descripción del servicio o producto adquirido",Cantidad,"Precio unitario con I.V.A. incluido","Fecha de validación","Área responsable de la información",Año,"Fecha de actualización",Nota,Estatus
1,"FICH FICUU 2018","Servicios de difusión en medios de comunicación",Televisión,"Televisión abierta local",Spot,Chihuahua,"3600 - 362 - 36201 - Difusión de mensajes comerciales para promover la venta de productos o servicios",Chihuahua,,,"Publicidad en televisiónn spots de avisos y anuncios oficiales dentro de la programación de comunicación futura durante el mes de octubre campaña FICUU FICH 2018/ Plan de desarrollo Muncipal ",1.00,"$ 100,800.00",,,,,,Activo
