#,"Campaña o aviso institucional","Clasificación del servicio","Categoría del servicio","Subcategoría del servicio",Unidad,"Sujeto obligado contratante","Partida del contratante","Sujeto obligado solicitante","Partida del solicitante","Área administrativa encargada de solicitar el servicio","Descripción del servicio o producto adquirido",Cantidad,"Precio unitario con I.V.A. incluido","Fecha de validación","Área responsable de la información",Año,"Fecha de actualización",Nota,Estatus
1,"PREVENCIÓN COVID V5","Servicios de difusión en medios de comunicación",Radio,"Radiodifusoras locales",Spot,Chihuahua,"3600 - 362 - 36202 - Difusión por radio, televisión y otros medios de mensajes comerciales para promover la venta de bienes o servicios",Chihuahua,,"Unidad Administrativa de la Coordinación de Comunicación Social","SERVICIO DE PUBLICIDAD EN RADIO A TRAVÉS DE LA PROGRAMACIÓN DE LAS ESTACIONES ?XHUA LOVE 90.1 FM? Y ?XHRPC LA BESTIA GRUPERA 99.3 FM? VÍA SPOTS DE AVISOS  Y ANUNCIOS OFICIALES, TRANSMISIONES EN PROGRAMAS Y TRANSMISIONES EN VIVO PARA LA CORRECTA COMUNICACIÓN SOCIAL DEL GOBIERNO MUNICIPAL
 ",1.00,"$ 288,000.00",,,,,,Activo
