#,"Campaña o aviso institucional","Clasificación del servicio","Categoría del servicio","Subcategoría del servicio",Unidad,"Sujeto obligado contratante","Partida del contratante","Sujeto obligado solicitante","Partida del solicitante","Área administrativa encargada de solicitar el servicio","Descripción del servicio o producto adquirido",Cantidad,"Precio unitario con I.V.A. incluido","Fecha de validación","Área responsable de la información",Año,"Fecha de actualización",Nota,Estatus
1,"FIESTA DE LUZ  EN CENTRO/ CIUDAD MÁS LIMPIA ","Servicios de difusión en medios de comunicación",Televisión,"Televisión abierta local",Spot,Chihuahua,"3600 - 362 - 36201 - Difusión de mensajes comerciales para promover la venta de productos o servicios",Chihuahua,,"Unidad Administrativa  de Comunicación Social ","PUBLICIDAD EN TELEVISION VIA SPOTS DE AVISOS Y ANUNCIOS OFICIALES DURENTE MARZO DE 2018. ",1.00,"$ 393,675.00",,,,,,Activo
