#,"Campaña o aviso institucional","Clasificación del servicio","Categoría del servicio","Subcategoría del servicio",Unidad,"Sujeto obligado contratante","Partida del contratante","Sujeto obligado solicitante","Partida del solicitante","Área administrativa encargada de solicitar el servicio","Descripción del servicio o producto adquirido",Cantidad,"Precio unitario con I.V.A. incluido","Fecha de validación","Área responsable de la información",Año,"Fecha de actualización",Nota,Estatus
1,"CÁMARAS PLATAFORMA ESCUDO","Servicios de difusión en medios de comunicación","Medios impresos",Revistas,Plana,Chihuahua,"3600 - 362 - 36202 - Difusión por radio, televisión y otros medios de mensajes comerciales para promover la venta de bienes o servicios",Chihuahua,,,"Publicidad en prensa impresa via inserciones en la revista ""Radio net"" durante octubre 2018; diseño: Camaras DSPM.",1.00,"$ 57,000.00",,,,,,Activo
