#,"Campaña o aviso institucional","Clasificación del servicio","Categoría del servicio","Subcategoría del servicio",Unidad,"Sujeto obligado contratante","Partida del contratante","Sujeto obligado solicitante","Partida del solicitante","Área administrativa encargada de solicitar el servicio","Descripción del servicio o producto adquirido",Cantidad,"Precio unitario con I.V.A. incluido","Fecha de validación","Área responsable de la información",Año,"Fecha de actualización",Nota,Estatus
1,"CÁMARAS DE PLATAFORMA ESCUDO","Servicios de difusión en medios de comunicación","Medios impresos",Revistas,Plana,Chihuahua,"3600 - 362 - 36202 - Difusión por radio, televisión y otros medios de mensajes comerciales para promover la venta de bienes o servicios",Chihuahua,,,"1 plana publicidad en prensa impresa via inserciones en la revista ""ser empresario"" durante octubre 2018; diseño 1 plana completa camaras DSPM, 1 plana full color. ",1.00,"$ 100,034.99",,,,,,Activo
