#,"Campaña o aviso institucional","Clasificación del servicio","Categoría del servicio","Subcategoría del servicio",Unidad,"Sujeto obligado contratante","Partida del contratante","Sujeto obligado solicitante","Partida del solicitante","Área administrativa encargada de solicitar el servicio","Descripción del servicio o producto adquirido",Cantidad,"Precio unitario con I.V.A. incluido","Fecha de validación","Área responsable de la información",Año,"Fecha de actualización",Nota,Estatus
1,"BOX BARRIO","Servicios de difusión en medios de comunicación",Internet,"Medios Digitales",Banner,Chihuahua,"3600 - 361 - 36101 - Difusión de mensajes sobre programas y actividades gubernamentales",Chihuahua,,"Unidad administrativa de comunicación social","Servicio de publicidad 4 banner en medio informativo digital www.elobservador.mx durante noviembre 2018, box barrios, aplicación marca el cambio, plan municipal de desarrollo, camaras de plataforma escudo. ",1.00,"$ 49,999.99",24.09.2020,"Unidad administrativa de comunicación social",,24.09.2020,,Activo
